fecha_hora_inicio,fecha_hora_fin,precio_total,estado
2025-08-14 04:00:00-04:00,2025-08-14 06:00:00-04:00,14097.00,CANCELADA
2025-08-14 04:00:00-04:00,2025-08-14 06:00:00-04:00,14431.00,PENDIENTE
2025-08-14 05:00:00-04:00,2025-08-14 06:00:00-04:00,19993.00,CONFIRMADA
2025-08-14 09:00:00-04:00,2025-08-14 10:00:00-04:00,20826.00,CONFIRMADA
2025-08-14 10:00:00-04:00,2025-08-14 12:00:00-04:00,15617.00,CONFIRMADA
2025-08-14 10:00:00-04:00,2025-08-14 11:00:00-04:00,13573.00,CONFIRMADA
2025-08-14 13:00:00-04:00,2025-08-14 14:00:00-04:00,16587.00,NO_SHOW
2025-08-14 14:00:00-04:00,2025-08-14 15:00:00-04:00,24310.00,PENDIENTE
2025-08-14 15:00:00-04:00,2025-08-14 17:00:00-04:00,10926.00,CONFIRMADA
2025-08-14 15:00:00-04:00,2025-08-14 17:00:00-04:00,19214.00,CONFIRMADA
2025-08-14 15:00:00-04:00,2025-08-14 16:00:00-04:00,22575.00,PENDIENTE
2025-08-14 15:00:00-04:00,2025-08-14 16:00:00-04:00,18918.00,CONFIRMADA
2025-08-14 15:00:00-04:00,2025-08-14 16:00:00-04:00,16578.00,CONFIRMADA
2025-08-14 15:00:00-04:00,2025-08-14 17:00:00-04:00,17052.00,CONFIRMADA
2025-08-14 15:00:00-04:00,2025-08-14 16:00:00-04:00,15738.00,PENDIENTE
2025-08-14 18:00:00-04:00,2025-08-14 20:00:00-04:00,23101.00,CONFIRMADA
2025-08-15 04:00:00-04:00,2025-08-15 05:00:00-04:00,21137.00,CONFIRMADA
2025-08-15 04:00:00-04:00,2025-08-15 05:00:00-04:00,20501.00,CONFIRMADA
2025-08-15 08:00:00-04:00,2025-08-15 10:00:00-04:00,16708.00,CONFIRMADA
2025-08-15 09:00:00-04:00,2025-08-15 11:00:00-04:00,17479.00,CONFIRMADA
2025-08-15 11:00:00-04:00,2025-08-15 13:00:00-04:00,19529.00,PENDIENTE
2025-08-15 15:00:00-04:00,2025-08-15 17:00:00-04:00,20491.00,CONFIRMADA
2025-08-16 04:00:00-04:00,2025-08-16 06:00:00-04:00,12273.00,CONFIRMADA
2025-08-16 04:00:00-04:00,2025-08-16 06:00:00-04:00,22978.00,CONFIRMADA
2025-08-16 06:00:00-04:00,2025-08-16 07:00:00-04:00,20454.00,CONFIRMADA
2025-08-16 10:00:00-04:00,2025-08-16 12:00:00-04:00,23385.00,CANCELADA
2025-08-16 10:00:00-04:00,2025-08-16 12:00:00-04:00,24737.00,CONFIRMADA
2025-08-16 14:00:00-04:00,2025-08-16 16:00:00-04:00,17935.00,NO_SHOW
2025-08-16 15:00:00-04:00,2025-08-16 16:00:00-04:00,17394.00,CANCELADA
2025-08-16 15:00:00-04:00,2025-08-16 16:00:00-04:00,24412.00,CONFIRMADA
2025-08-16 17:00:00-04:00,2025-08-16 18:00:00-04:00,22794.00,CONFIRMADA
2025-08-16 18:00:00-04:00,2025-08-16 19:00:00-04:00,10020.00,CONFIRMADA
2025-08-17 04:00:00-04:00,2025-08-17 06:00:00-04:00,21285.00,CONFIRMADA
2025-08-17 04:00:00-04:00,2025-08-17 05:00:00-04:00,20673.00,CONFIRMADA
2025-08-17 04:00:00-04:00,2025-08-17 05:00:00-04:00,20413.00,PENDIENTE
2025-08-17 08:00:00-04:00,2025-08-17 09:00:00-04:00,13416.00,CONFIRMADA
2025-08-17 09:00:00-04:00,2025-08-17 10:00:00-04:00,19088.00,CONFIRMADA
2025-08-17 10:00:00-04:00,2025-08-17 11:00:00-04:00,10156.00,NO_SHOW
2025-08-17 10:00:00-04:00,2025-08-17 12:00:00-04:00,17485.00,CONFIRMADA
2025-08-17 11:00:00-04:00,2025-08-17 12:00:00-04:00,14287.00,PENDIENTE
2025-08-17 11:00:00-04:00,2025-08-17 12:00:00-04:00,14691.00,CONFIRMADA
2025-08-17 15:00:00-04:00,2025-08-17 17:00:00-04:00,13399.00,NO_SHOW
2025-08-17 16:00:00-04:00,2025-08-17 17:00:00-04:00,16242.00,CONFIRMADA
2025-08-17 18:00:00-04:00,2025-08-17 19:00:00-04:00,14075.00,CONFIRMADA
2025-08-18 05:00:00-04:00,2025-08-18 07:00:00-04:00,12628.00,CONFIRMADA
2025-08-18 07:00:00-04:00,2025-08-18 08:00:00-04:00,14481.00,NO_SHOW
2025-08-18 08:00:00-04:00,2025-08-18 10:00:00-04:00,13539.00,CONFIRMADA
2025-08-18 09:00:00-04:00,2025-08-18 10:00:00-04:00,24825.00,CANCELADA
2025-08-18 09:00:00-04:00,2025-08-18 10:00:00-04:00,17289.00,PENDIENTE
2025-08-18 11:00:00-04:00,2025-08-18 12:00:00-04:00,14612.00,CONFIRMADA
2025-08-18 11:00:00-04:00,2025-08-18 12:00:00-04:00,11762.00,CONFIRMADA
2025-08-18 12:00:00-04:00,2025-08-18 13:00:00-04:00,10904.00,PENDIENTE
2025-08-18 14:00:00-04:00,2025-08-18 16:00:00-04:00,15169.00,PENDIENTE
2025-08-19 06:00:00-04:00,2025-08-19 07:00:00-04:00,19854.00,CONFIRMADA
2025-08-19 06:00:00-04:00,2025-08-19 07:00:00-04:00,14047.00,CONFIRMADA
2025-08-19 06:00:00-04:00,2025-08-19 07:00:00-04:00,12215.00,CONFIRMADA
2025-08-19 08:00:00-04:00,2025-08-19 09:00:00-04:00,14798.00,CONFIRMADA
2025-08-19 09:00:00-04:00,2025-08-19 10:00:00-04:00,21236.00,PENDIENTE
2025-08-19 10:00:00-04:00,2025-08-19 12:00:00-04:00,12384.00,CONFIRMADA
2025-08-19 10:00:00-04:00,2025-08-19 11:00:00-04:00,24541.00,PENDIENTE
2025-08-19 13:00:00-04:00,2025-08-19 15:00:00-04:00,11703.00,CONFIRMADA
2025-08-19 13:00:00-04:00,2025-08-19 14:00:00-04:00,11520.00,CONFIRMADA
2025-08-19 14:00:00-04:00,2025-08-19 16:00:00-04:00,13927.00,NO_SHOW
2025-08-20 04:00:00-04:00,2025-08-20 05:00:00-04:00,17839.00,NO_SHOW
2025-08-20 04:00:00-04:00,2025-08-20 06:00:00-04:00,18351.00,NO_SHOW
2025-08-20 05:00:00-04:00,2025-08-20 07:00:00-04:00,14867.00,CANCELADA
2025-08-20 05:00:00-04:00,2025-08-20 07:00:00-04:00,23278.00,CONFIRMADA
2025-08-20 07:00:00-04:00,2025-08-20 08:00:00-04:00,12231.00,CONFIRMADA
2025-08-20 09:00:00-04:00,2025-08-20 10:00:00-04:00,12859.00,CONFIRMADA
2025-08-20 11:00:00-04:00,2025-08-20 13:00:00-04:00,14483.00,PENDIENTE
2025-08-20 11:00:00-04:00,2025-08-20 13:00:00-04:00,17008.00,NO_SHOW
2025-08-20 11:00:00-04:00,2025-08-20 13:00:00-04:00,16105.00,CONFIRMADA
2025-08-20 13:00:00-04:00,2025-08-20 14:00:00-04:00,12979.00,CANCELADA
2025-08-20 18:00:00-04:00,2025-08-20 19:00:00-04:00,12627.00,NO_SHOW
2025-08-21 04:00:00-04:00,2025-08-21 06:00:00-04:00,23269.00,NO_SHOW
2025-08-21 05:00:00-04:00,2025-08-21 06:00:00-04:00,20112.00,PENDIENTE
2025-08-21 05:00:00-04:00,2025-08-21 07:00:00-04:00,10159.00,PENDIENTE
2025-08-21 05:00:00-04:00,2025-08-21 07:00:00-04:00,12952.00,CONFIRMADA
2025-08-21 06:00:00-04:00,2025-08-21 07:00:00-04:00,20439.00,CONFIRMADA
2025-08-21 06:00:00-04:00,2025-08-21 07:00:00-04:00,15108.00,CONFIRMADA
2025-08-21 08:00:00-04:00,2025-08-21 09:00:00-04:00,21768.00,CANCELADA
2025-08-21 08:00:00-04:00,2025-08-21 09:00:00-04:00,18233.00,CANCELADA
2025-08-21 09:00:00-04:00,2025-08-21 11:00:00-04:00,17423.00,CONFIRMADA
2025-08-21 10:00:00-04:00,2025-08-21 12:00:00-04:00,17106.00,CONFIRMADA
2025-08-21 11:00:00-04:00,2025-08-21 13:00:00-04:00,10306.00,CONFIRMADA
2025-08-21 15:00:00-04:00,2025-08-21 16:00:00-04:00,24051.00,NO_SHOW
2025-08-21 16:00:00-04:00,2025-08-21 17:00:00-04:00,24575.00,CONFIRMADA
2025-08-21 16:00:00-04:00,2025-08-21 18:00:00-04:00,22063.00,CONFIRMADA
2025-08-22 07:00:00-04:00,2025-08-22 09:00:00-04:00,23468.00,PENDIENTE
2025-08-22 08:00:00-04:00,2025-08-22 10:00:00-04:00,24847.00,PENDIENTE
2025-08-22 10:00:00-04:00,2025-08-22 12:00:00-04:00,11595.00,CONFIRMADA
2025-08-22 10:00:00-04:00,2025-08-22 11:00:00-04:00,22972.00,PENDIENTE
2025-08-22 13:00:00-04:00,2025-08-22 15:00:00-04:00,14682.00,PENDIENTE
2025-08-22 15:00:00-04:00,2025-08-22 16:00:00-04:00,15422.00,CONFIRMADA
2025-08-22 15:00:00-04:00,2025-08-22 17:00:00-04:00,13354.00,CONFIRMADA
2025-08-22 16:00:00-04:00,2025-08-22 18:00:00-04:00,12669.00,PENDIENTE
2025-08-22 18:00:00-04:00,2025-08-22 19:00:00-04:00,20801.00,CONFIRMADA
2025-08-23 07:00:00-04:00,2025-08-23 08:00:00-04:00,16614.00,CANCELADA
2025-08-23 08:00:00-04:00,2025-08-23 10:00:00-04:00,15330.00,CONFIRMADA
2025-08-23 08:00:00-04:00,2025-08-23 10:00:00-04:00,10391.00,CONFIRMADA
2025-08-23 08:00:00-04:00,2025-08-23 09:00:00-04:00,18194.00,CANCELADA
2025-08-23 09:00:00-04:00,2025-08-23 10:00:00-04:00,18960.00,CONFIRMADA
2025-08-23 10:00:00-04:00,2025-08-23 12:00:00-04:00,20530.00,CONFIRMADA
2025-08-23 12:00:00-04:00,2025-08-23 14:00:00-04:00,18893.00,CONFIRMADA
2025-08-23 13:00:00-04:00,2025-08-23 15:00:00-04:00,14271.00,CONFIRMADA
2025-08-23 16:00:00-04:00,2025-08-23 17:00:00-04:00,17028.00,CONFIRMADA
2025-08-23 17:00:00-04:00,2025-08-23 19:00:00-04:00,17901.00,CONFIRMADA
2025-08-24 13:00:00-04:00,2025-08-24 15:00:00-04:00,17714.00,NO_SHOW
2025-08-24 13:00:00-04:00,2025-08-24 15:00:00-04:00,14237.00,PENDIENTE
2025-08-24 15:00:00-04:00,2025-08-24 16:00:00-04:00,10682.00,NO_SHOW
2025-08-24 16:00:00-04:00,2025-08-24 17:00:00-04:00,19810.00,CONFIRMADA
2025-08-25 05:00:00-04:00,2025-08-25 07:00:00-04:00,22426.00,CONFIRMADA
2025-08-25 06:00:00-04:00,2025-08-25 07:00:00-04:00,11016.00,CONFIRMADA
2025-08-25 07:00:00-04:00,2025-08-25 09:00:00-04:00,15975.00,NO_SHOW
2025-08-25 07:00:00-04:00,2025-08-25 09:00:00-04:00,20168.00,CONFIRMADA
2025-08-25 08:00:00-04:00,2025-08-25 09:00:00-04:00,13165.00,CONFIRMADA
2025-08-25 10:00:00-04:00,2025-08-25 12:00:00-04:00,18879.00,CONFIRMADA
2025-08-25 10:00:00-04:00,2025-08-25 12:00:00-04:00,23672.00,CONFIRMADA
2025-08-25 10:00:00-04:00,2025-08-25 12:00:00-04:00,21770.00,CONFIRMADA
2025-08-25 10:00:00-04:00,2025-08-25 11:00:00-04:00,16102.00,CONFIRMADA
2025-08-25 12:00:00-04:00,2025-08-25 13:00:00-04:00,10448.00,CONFIRMADA
2025-08-25 12:00:00-04:00,2025-08-25 13:00:00-04:00,24824.00,PENDIENTE
2025-08-25 17:00:00-04:00,2025-08-25 18:00:00-04:00,17114.00,NO_SHOW
2025-08-26 07:00:00-04:00,2025-08-26 09:00:00-04:00,16768.00,PENDIENTE
2025-08-26 09:00:00-04:00,2025-08-26 10:00:00-04:00,11035.00,PENDIENTE
2025-08-26 09:00:00-04:00,2025-08-26 10:00:00-04:00,17251.00,CANCELADA
2025-08-26 11:00:00-04:00,2025-08-26 12:00:00-04:00,17948.00,CONFIRMADA
2025-08-26 12:00:00-04:00,2025-08-26 14:00:00-04:00,12074.00,CONFIRMADA
2025-08-26 16:00:00-04:00,2025-08-26 18:00:00-04:00,21612.00,PENDIENTE
2025-08-27 05:00:00-04:00,2025-08-27 07:00:00-04:00,11894.00,CONFIRMADA
2025-08-27 06:00:00-04:00,2025-08-27 07:00:00-04:00,19775.00,CONFIRMADA
2025-08-27 06:00:00-04:00,2025-08-27 08:00:00-04:00,23477.00,PENDIENTE
2025-08-27 07:00:00-04:00,2025-08-27 08:00:00-04:00,11044.00,CONFIRMADA
2025-08-27 08:00:00-04:00,2025-08-27 09:00:00-04:00,10779.00,PENDIENTE
2025-08-27 08:00:00-04:00,2025-08-27 09:00:00-04:00,17679.00,CONFIRMADA
2025-08-27 08:00:00-04:00,2025-08-27 09:00:00-04:00,18690.00,CONFIRMADA
2025-08-27 09:00:00-04:00,2025-08-27 10:00:00-04:00,20783.00,PENDIENTE
2025-08-27 09:00:00-04:00,2025-08-27 10:00:00-04:00,22606.00,NO_SHOW
2025-08-27 09:00:00-04:00,2025-08-27 11:00:00-04:00,21144.00,CANCELADA
2025-08-27 11:00:00-04:00,2025-08-27 12:00:00-04:00,22860.00,CONFIRMADA
2025-08-27 11:00:00-04:00,2025-08-27 12:00:00-04:00,22272.00,CONFIRMADA
2025-08-27 16:00:00-04:00,2025-08-27 18:00:00-04:00,19309.00,CONFIRMADA
2025-08-27 17:00:00-04:00,2025-08-27 19:00:00-04:00,12756.00,PENDIENTE
2025-08-28 04:00:00-04:00,2025-08-28 05:00:00-04:00,21764.00,PENDIENTE
2025-08-28 07:00:00-04:00,2025-08-28 08:00:00-04:00,24933.00,PENDIENTE
2025-08-28 11:00:00-04:00,2025-08-28 12:00:00-04:00,23307.00,PENDIENTE
2025-08-28 11:00:00-04:00,2025-08-28 13:00:00-04:00,18489.00,CANCELADA
2025-08-28 15:00:00-04:00,2025-08-28 16:00:00-04:00,10524.00,CONFIRMADA
2025-08-28 15:00:00-04:00,2025-08-28 16:00:00-04:00,23654.00,CONFIRMADA
2025-08-28 15:00:00-04:00,2025-08-28 17:00:00-04:00,14041.00,PENDIENTE
2025-08-28 17:00:00-04:00,2025-08-28 18:00:00-04:00,17275.00,CANCELADA
2025-08-28 17:00:00-04:00,2025-08-28 18:00:00-04:00,14398.00,CONFIRMADA
2025-08-29 05:00:00-04:00,2025-08-29 07:00:00-04:00,17177.00,NO_SHOW
2025-08-29 05:00:00-04:00,2025-08-29 06:00:00-04:00,20555.00,CONFIRMADA
2025-08-29 07:00:00-04:00,2025-08-29 08:00:00-04:00,18639.00,CONFIRMADA
2025-08-29 15:00:00-04:00,2025-08-29 16:00:00-04:00,17316.00,CONFIRMADA
2025-08-29 18:00:00-04:00,2025-08-29 19:00:00-04:00,14384.00,NO_SHOW
2025-08-30 04:00:00-04:00,2025-08-30 06:00:00-04:00,15888.00,CONFIRMADA
2025-08-30 05:00:00-04:00,2025-08-30 07:00:00-04:00,10081.00,CONFIRMADA
2025-08-30 05:00:00-04:00,2025-08-30 07:00:00-04:00,10673.00,CONFIRMADA
2025-08-30 06:00:00-04:00,2025-08-30 07:00:00-04:00,21402.00,CONFIRMADA
2025-08-30 09:00:00-04:00,2025-08-30 10:00:00-04:00,22851.00,CONFIRMADA
2025-08-30 10:00:00-04:00,2025-08-30 11:00:00-04:00,22887.00,CONFIRMADA
2025-08-30 13:00:00-04:00,2025-08-30 14:00:00-04:00,16022.00,CONFIRMADA
2025-08-30 15:00:00-04:00,2025-08-30 17:00:00-04:00,21395.00,NO_SHOW
2025-08-30 17:00:00-04:00,2025-08-30 19:00:00-04:00,10950.00,CONFIRMADA
2025-08-30 17:00:00-04:00,2025-08-30 18:00:00-04:00,20232.00,CONFIRMADA
2025-08-30 17:00:00-04:00,2025-08-30 18:00:00-04:00,24103.00,PENDIENTE
2025-08-31 05:00:00-04:00,2025-08-31 06:00:00-04:00,13298.00,NO_SHOW
2025-08-31 09:00:00-04:00,2025-08-31 10:00:00-04:00,23524.00,CONFIRMADA
2025-08-31 10:00:00-04:00,2025-08-31 11:00:00-04:00,12277.00,PENDIENTE
2025-08-31 11:00:00-04:00,2025-08-31 12:00:00-04:00,16438.00,CONFIRMADA
2025-08-31 17:00:00-04:00,2025-08-31 18:00:00-04:00,11750.00,CONFIRMADA
2025-09-01 07:00:00-04:00,2025-09-01 09:00:00-04:00,19825.00,CONFIRMADA
2025-09-01 07:00:00-04:00,2025-09-01 09:00:00-04:00,20710.00,PENDIENTE
2025-09-01 07:00:00-04:00,2025-09-01 09:00:00-04:00,18264.00,CANCELADA
2025-09-01 09:00:00-04:00,2025-09-01 10:00:00-04:00,10010.00,CONFIRMADA
2025-09-01 09:00:00-04:00,2025-09-01 11:00:00-04:00,19309.00,CONFIRMADA
2025-09-01 10:00:00-04:00,2025-09-01 11:00:00-04:00,11150.00,CONFIRMADA
2025-09-01 14:00:00-04:00,2025-09-01 15:00:00-04:00,13910.00,CONFIRMADA
2025-09-01 15:00:00-04:00,2025-09-01 16:00:00-04:00,21976.00,PENDIENTE
2025-09-01 15:00:00-04:00,2025-09-01 16:00:00-04:00,20664.00,PENDIENTE
2025-09-01 16:00:00-04:00,2025-09-01 17:00:00-04:00,12463.00,CONFIRMADA
2025-09-01 17:00:00-04:00,2025-09-01 19:00:00-04:00,14411.00,CONFIRMADA
2025-09-02 05:00:00-04:00,2025-09-02 06:00:00-04:00,21150.00,PENDIENTE
2025-09-02 06:00:00-04:00,2025-09-02 07:00:00-04:00,23923.00,CONFIRMADA
2025-09-02 08:00:00-04:00,2025-09-02 09:00:00-04:00,16313.00,CONFIRMADA
2025-09-02 08:00:00-04:00,2025-09-02 10:00:00-04:00,19071.00,CONFIRMADA
2025-09-02 09:00:00-04:00,2025-09-02 10:00:00-04:00,13893.00,PENDIENTE
2025-09-02 09:00:00-04:00,2025-09-02 11:00:00-04:00,17298.00,CONFIRMADA
2025-09-02 10:00:00-04:00,2025-09-02 11:00:00-04:00,21587.00,CONFIRMADA
2025-09-02 10:00:00-04:00,2025-09-02 12:00:00-04:00,10877.00,CONFIRMADA
2025-09-02 11:00:00-04:00,2025-09-02 12:00:00-04:00,21353.00,CONFIRMADA
2025-09-02 14:00:00-04:00,2025-09-02 15:00:00-04:00,11578.00,CONFIRMADA
2025-09-02 14:00:00-04:00,2025-09-02 15:00:00-04:00,11544.00,CONFIRMADA
2025-09-02 14:00:00-04:00,2025-09-02 15:00:00-04:00,12140.00,CONFIRMADA
2025-09-02 14:00:00-04:00,2025-09-02 16:00:00-04:00,22278.00,CONFIRMADA
2025-09-02 15:00:00-04:00,2025-09-02 17:00:00-04:00,14735.00,CONFIRMADA
2025-09-02 16:00:00-04:00,2025-09-02 18:00:00-04:00,23865.00,CONFIRMADA
2025-09-03 04:00:00-04:00,2025-09-03 06:00:00-04:00,24302.00,CONFIRMADA
2025-09-03 11:00:00-04:00,2025-09-03 12:00:00-04:00,21101.00,CONFIRMADA
2025-09-03 12:00:00-04:00,2025-09-03 14:00:00-04:00,15487.00,CANCELADA
2025-09-03 12:00:00-04:00,2025-09-03 13:00:00-04:00,22931.00,PENDIENTE
2025-09-03 15:00:00-04:00,2025-09-03 16:00:00-04:00,23727.00,CONFIRMADA
2025-09-03 16:00:00-04:00,2025-09-03 18:00:00-04:00,24708.00,CONFIRMADA
2025-09-04 04:00:00-04:00,2025-09-04 05:00:00-04:00,22577.00,CONFIRMADA
2025-09-04 05:00:00-04:00,2025-09-04 06:00:00-04:00,23194.00,CANCELADA
2025-09-04 06:00:00-04:00,2025-09-04 07:00:00-04:00,22458.00,CONFIRMADA
2025-09-04 07:00:00-04:00,2025-09-04 09:00:00-04:00,11573.00,CONFIRMADA
2025-09-04 08:00:00-04:00,2025-09-04 09:00:00-04:00,18950.00,CONFIRMADA
2025-09-04 10:00:00-04:00,2025-09-04 11:00:00-04:00,14851.00,PENDIENTE
2025-09-04 13:00:00-04:00,2025-09-04 15:00:00-04:00,18677.00,CONFIRMADA
2025-09-04 15:00:00-04:00,2025-09-04 16:00:00-04:00,15459.00,PENDIENTE
2025-09-04 15:00:00-04:00,2025-09-04 17:00:00-04:00,24953.00,CANCELADA
2025-09-04 15:00:00-04:00,2025-09-04 17:00:00-04:00,10409.00,CONFIRMADA
2025-09-04 18:00:00-04:00,2025-09-04 20:00:00-04:00,20896.00,CANCELADA
2025-09-05 05:00:00-04:00,2025-09-05 06:00:00-04:00,23873.00,CONFIRMADA
2025-09-05 05:00:00-04:00,2025-09-05 06:00:00-04:00,16610.00,CONFIRMADA
2025-09-05 10:00:00-04:00,2025-09-05 11:00:00-04:00,11563.00,CANCELADA
2025-09-05 12:00:00-04:00,2025-09-05 14:00:00-04:00,23283.00,CONFIRMADA
2025-09-05 13:00:00-04:00,2025-09-05 14:00:00-04:00,11315.00,CANCELADA
2025-09-05 14:00:00-04:00,2025-09-05 15:00:00-04:00,17378.00,CONFIRMADA
2025-09-05 14:00:00-04:00,2025-09-05 15:00:00-04:00,23426.00,CANCELADA
2025-09-05 16:00:00-04:00,2025-09-05 18:00:00-04:00,20592.00,CONFIRMADA
2025-09-06 06:00:00-04:00,2025-09-06 07:00:00-04:00,15239.00,PENDIENTE
2025-09-06 07:00:00-04:00,2025-09-06 08:00:00-04:00,21297.00,NO_SHOW
2025-09-06 07:00:00-04:00,2025-09-06 09:00:00-04:00,22886.00,PENDIENTE
2025-09-06 12:00:00-04:00,2025-09-06 14:00:00-04:00,10860.00,CONFIRMADA
2025-09-06 16:00:00-04:00,2025-09-06 17:00:00-04:00,15619.00,CONFIRMADA
2025-09-06 17:00:00-04:00,2025-09-06 18:00:00-04:00,23546.00,CONFIRMADA
2025-09-06 17:00:00-04:00,2025-09-06 19:00:00-04:00,20633.00,CONFIRMADA
2025-09-06 17:00:00-04:00,2025-09-06 19:00:00-04:00,15785.00,CONFIRMADA
2025-09-06 18:00:00-04:00,2025-09-06 20:00:00-04:00,22763.00,CONFIRMADA
2025-09-07 06:00:00-03:00,2025-09-07 07:00:00-03:00,20568.00,CANCELADA
2025-09-07 06:00:00-03:00,2025-09-07 07:00:00-03:00,11175.00,CONFIRMADA
2025-09-07 07:00:00-03:00,2025-09-07 08:00:00-03:00,15301.00,PENDIENTE
2025-09-07 07:00:00-03:00,2025-09-07 08:00:00-03:00,21808.00,CONFIRMADA
2025-09-07 08:00:00-03:00,2025-09-07 10:00:00-03:00,21241.00,PENDIENTE
2025-09-07 14:00:00-03:00,2025-09-07 16:00:00-03:00,16051.00,CONFIRMADA
2025-09-07 15:00:00-03:00,2025-09-07 17:00:00-03:00,13911.00,NO_SHOW
2025-09-07 15:00:00-03:00,2025-09-07 16:00:00-03:00,16582.00,PENDIENTE
2025-09-07 16:00:00-03:00,2025-09-07 17:00:00-03:00,10629.00,PENDIENTE
2025-09-07 17:00:00-03:00,2025-09-07 18:00:00-03:00,11488.00,CANCELADA
2025-09-07 18:00:00-03:00,2025-09-07 19:00:00-03:00,19429.00,CONFIRMADA
2025-09-07 19:00:00-03:00,2025-09-07 20:00:00-03:00,19853.00,CONFIRMADA
2025-09-08 08:00:00-03:00,2025-09-08 09:00:00-03:00,10561.00,PENDIENTE
2025-09-08 09:00:00-03:00,2025-09-08 11:00:00-03:00,19763.00,CONFIRMADA
2025-09-08 10:00:00-03:00,2025-09-08 12:00:00-03:00,16988.00,CONFIRMADA
2025-09-08 12:00:00-03:00,2025-09-08 13:00:00-03:00,12769.00,CONFIRMADA
2025-09-08 14:00:00-03:00,2025-09-08 16:00:00-03:00,19569.00,NO_SHOW
2025-09-08 16:00:00-03:00,2025-09-08 18:00:00-03:00,19333.00,CANCELADA
2025-09-08 18:00:00-03:00,2025-09-08 20:00:00-03:00,18643.00,NO_SHOW
2025-09-08 18:00:00-03:00,2025-09-08 20:00:00-03:00,19669.00,CONFIRMADA
2025-09-08 19:00:00-03:00,2025-09-08 20:00:00-03:00,18890.00,CONFIRMADA
2025-09-09 06:00:00-03:00,2025-09-09 08:00:00-03:00,22252.00,CONFIRMADA
2025-09-09 07:00:00-03:00,2025-09-09 09:00:00-03:00,18795.00,CONFIRMADA
2025-09-09 08:00:00-03:00,2025-09-09 09:00:00-03:00,21447.00,CONFIRMADA
2025-09-09 08:00:00-03:00,2025-09-09 10:00:00-03:00,17521.00,PENDIENTE
2025-09-09 09:00:00-03:00,2025-09-09 10:00:00-03:00,16835.00,PENDIENTE
2025-09-09 10:00:00-03:00,2025-09-09 12:00:00-03:00,14936.00,NO_SHOW
2025-09-09 14:00:00-03:00,2025-09-09 15:00:00-03:00,16746.00,CONFIRMADA
2025-09-09 15:00:00-03:00,2025-09-09 16:00:00-03:00,23848.00,CONFIRMADA
2025-09-09 16:00:00-03:00,2025-09-09 18:00:00-03:00,24097.00,PENDIENTE
2025-09-09 18:00:00-03:00,2025-09-09 19:00:00-03:00,14350.00,CONFIRMADA
2025-09-10 05:00:00-03:00,2025-09-10 06:00:00-03:00,16450.00,CANCELADA
2025-09-10 07:00:00-03:00,2025-09-10 09:00:00-03:00,18005.00,CONFIRMADA
2025-09-10 09:00:00-03:00,2025-09-10 11:00:00-03:00,14150.00,PENDIENTE
2025-09-10 18:00:00-03:00,2025-09-10 19:00:00-03:00,22088.00,CONFIRMADA
2025-09-10 19:00:00-03:00,2025-09-10 20:00:00-03:00,13280.00,CONFIRMADA
2025-09-10 19:00:00-03:00,2025-09-10 20:00:00-03:00,17392.00,CANCELADA
2025-09-11 05:00:00-03:00,2025-09-11 06:00:00-03:00,24225.00,CANCELADA
2025-09-11 05:00:00-03:00,2025-09-11 06:00:00-03:00,10763.00,CONFIRMADA
2025-09-11 06:00:00-03:00,2025-09-11 07:00:00-03:00,11935.00,CONFIRMADA
2025-09-11 07:00:00-03:00,2025-09-11 09:00:00-03:00,24102.00,CANCELADA
2025-09-11 07:00:00-03:00,2025-09-11 09:00:00-03:00,12051.00,CONFIRMADA
2025-09-11 08:00:00-03:00,2025-09-11 09:00:00-03:00,23021.00,PENDIENTE
2025-09-11 11:00:00-03:00,2025-09-11 13:00:00-03:00,10084.00,CONFIRMADA
2025-09-11 14:00:00-03:00,2025-09-11 16:00:00-03:00,16442.00,CONFIRMADA
2025-09-11 14:00:00-03:00,2025-09-11 16:00:00-03:00,14555.00,CONFIRMADA
2025-09-11 15:00:00-03:00,2025-09-11 16:00:00-03:00,23408.00,CONFIRMADA
2025-09-11 17:00:00-03:00,2025-09-11 18:00:00-03:00,20046.00,CONFIRMADA
2025-09-11 18:00:00-03:00,2025-09-11 20:00:00-03:00,19482.00,PENDIENTE
2025-09-11 19:00:00-03:00,2025-09-11 21:00:00-03:00,15226.00,CONFIRMADA
2025-09-11 19:00:00-03:00,2025-09-11 20:00:00-03:00,12276.00,CONFIRMADA
2025-09-12 07:00:00-03:00,2025-09-12 08:00:00-03:00,12284.00,NO_SHOW
2025-09-12 10:00:00-03:00,2025-09-12 11:00:00-03:00,22045.00,CONFIRMADA
2025-09-12 11:00:00-03:00,2025-09-12 13:00:00-03:00,15171.00,CONFIRMADA
2025-09-12 12:00:00-03:00,2025-09-12 14:00:00-03:00,16287.00,CONFIRMADA
2025-09-12 12:00:00-03:00,2025-09-12 13:00:00-03:00,10146.00,CONFIRMADA
2025-09-12 13:00:00-03:00,2025-09-12 15:00:00-03:00,19343.00,CONFIRMADA
2025-09-12 13:00:00-03:00,2025-09-12 15:00:00-03:00,14802.00,CONFIRMADA
2025-09-12 15:00:00-03:00,2025-09-12 16:00:00-03:00,23373.00,PENDIENTE
2025-09-12 18:00:00-03:00,2025-09-12 19:00:00-03:00,23389.00,CONFIRMADA
2025-09-13 05:00:00-03:00,2025-09-13 06:00:00-03:00,23491.00,CONFIRMADA
